YEAR,STATE,EDU_LEVEL,EDU_LEVEL_COUNT
2020,New Jersey,Less than 1st grade,7
2020,New Jersey,Master's degree,282
2020,New Jersey,Professional school degree,37
2020,New Jersey,Some college but no degree,288
2020,New Mexico,10th grade,84
2020,New Mexico,11th grade,87
2020,New Mexico,12th grade no diploma,44
2020,New Mexico,"1st,2nd,3rd,or 4th grade",22
2020,New Mexico,5th or 6th grade,68
2020,New Mexico,7th and 8th grade,64
2020,New Mexico,9th grade,72
2020,New Mexico,Associate degree in college - academic program,129
2020,New Mexico,Associate degree in college - occupation/vocation program,97
2020,New Mexico,Bachelor's degree,336
2020,New Mexico,Children,515
2020,New Mexico,Doctorate degree,50
2020,New Mexico,High school graduate - high school diploma or equivalent,602
2020,New Mexico,Less than 1st grade,10
2020,New Mexico,Master's degree,204
2020,New Mexico,Professional school degree,29
2020,New Mexico,Some college but no degree,454
2020,New York,10th grade,149
2020,New York,11th grade,150
2020,New York,12th grade no diploma,110
2020,New York,"1st,2nd,3rd,or 4th grade",29
2020,New York,5th or 6th grade,77
2020,New York,7th and 8th grade,105
2020,New York,9th grade,126
2020,New York,Associate degree in college - academic program,341
2020,New York,Associate degree in college - occupation/vocation program,135
2020,New York,Bachelor's degree,1146
2020,New York,Children,1211
2020,New York,Doctorate degree,108
2020,New York,High school graduate - high school diploma or equivalent,1267
2020,New York,Less than 1st grade,21
2020,New York,Master's degree,629
2020,New York,Professional school degree,83
2020,New York,Some college but no degree,666
2020,North Carolina,10th grade,97
2020,North Carolina,11th grade,97
2020,North Carolina,12th grade no diploma,45
2020,North Carolina,"1st,2nd,3rd,or 4th grade",18
2020,North Carolina,5th or 6th grade,24
2020,North Carolina,7th and 8th grade,68
2020,North Carolina,9th grade,90
2020,North Carolina,Associate degree in college - academic program,186
2020,North Carolina,Associate degree in college - occupation/vocation program,138
2020,North Carolina,Bachelor's degree,528
2020,North Carolina,Children,745
2020,North Carolina,Doctorate degree,44
2020,North Carolina,High school graduate - high school diploma or equivalent,759
2020,North Carolina,Less than 1st grade,1
2020,North Carolina,Master's degree,254
2020,North Carolina,Professional school degree,21
2020,North Carolina,Some college but no degree,450
2020,North Dakota,10th grade,42
2020,North Dakota,11th grade,49
2020,North Dakota,12th grade no diploma,15
2020,North Dakota,"1st,2nd,3rd,or 4th grade",4
2020,North Dakota,5th or 6th grade,1
2020,North Dakota,7th and 8th grade,50
2020,North Dakota,9th grade,34
2020,North Dakota,Associate degree in college - academic program,142
2020,North Dakota,Associate degree in college - occupation/vocation program,137
2020,North Dakota,Bachelor's degree,382
2020,North Dakota,Children,530
2020,North Dakota,Doctorate degree,23
2020,North Dakota,High school graduate - high school diploma or equivalent,443
2020,North Dakota,Less than 1st grade,1
2020,North Dakota,Master's degree,83
2020,North Dakota,Professional school degree,14
2020,North Dakota,Some college but no degree,289
2020,Ohio,10th grade,99
2020,Ohio,11th grade,120
2020,Ohio,12th grade no diploma,44
2020,Ohio,"1st,2nd,3rd,or 4th grade",4
2020,Ohio,5th or 6th grade,3
2020,Ohio,7th and 8th grade,73
2020,Ohio,9th grade,68
2020,Ohio,Associate degree in college - academic program,136
2020,Ohio,Associate degree in college - occupation/vocation program,112
2020,Ohio,Bachelor's degree,512
2020,Ohio,Children,758
2020,Ohio,Doctorate degree,39
2020,Ohio,High school graduate - high school diploma or equivalent,853
2020,Ohio,Less than 1st grade,5
2020,Ohio,Master's degree,251
2020,Ohio,Professional school degree,51
2020,Ohio,Some college but no degree,445
2020,Oklahoma,10th grade,69
2020,Oklahoma,11th grade,77
2020,Oklahoma,12th grade no diploma,35
2020,Oklahoma,"1st,2nd,3rd,or 4th grade",8
2020,Oklahoma,5th or 6th grade,16
2020,Oklahoma,7th and 8th grade,43
2020,Oklahoma,9th grade,59
2020,Oklahoma,Associate degree in college - academic program,109
2020,Oklahoma,Associate degree in college - occupation/vocation program,58
2020,Oklahoma,Bachelor's degree,321
2020,Oklahoma,Children,531
2020,Oklahoma,Doctorate degree,31
2020,Oklahoma,High school graduate - high school diploma or equivalent,558
2020,Oklahoma,Less than 1st grade,4
2020,Oklahoma,Master's degree,112
2020,Oklahoma,Professional school degree,20
2020,Oklahoma,Some college but no degree,367
2020,Oregon,10th grade,55
2020,Oregon,11th grade,57
2020,Oregon,12th grade no diploma,34
2020,Oregon,"1st,2nd,3rd,or 4th grade",6
2020,Oregon,5th or 6th grade,25
2020,Oregon,7th and 8th grade,26
2020,Oregon,9th grade,60
2020,Oregon,Associate degree in college - academic program,134
2020,Oregon,Associate degree in college - occupation/vocation program,80
2020,Oregon,Bachelor's degree,444
2020,Oregon,Children,542
2020,Oregon,Doctorate degree,57
2020,Oregon,High school graduate - high school diploma or equivalent,476
2020,Oregon,Less than 1st grade,9
2020,Oregon,Master's degree,179
2020,Oregon,Professional school degree,33
2020,Oregon,Some college but no degree,346
2020,Pennsylvania,10th grade,102
2020,Pennsylvania,11th grade,90
2020,Pennsylvania,12th grade no diploma,27
2020,Pennsylvania,"1st,2nd,3rd,or 4th grade",6
2020,Pennsylvania,5th or 6th grade,6
2020,Pennsylvania,7th and 8th grade,62
2020,Pennsylvania,9th grade,91
2020,Pennsylvania,Associate degree in college - academic program,170
2020,Pennsylvania,Associate degree in college - occupation/vocation program,124
2020,Pennsylvania,Bachelor's degree,672
2020,Pennsylvania,Children,809
2020,Pennsylvania,Doctorate degree,56
2020,Pennsylvania,High school graduate - high school diploma or equivalent,1026
2020,Pennsylvania,Less than 1st grade,3
2020,Pennsylvania,Master's degree,291
2020,Pennsylvania,Professional school degree,41
2020,Pennsylvania,Some college but no degree,405
2020,Rhode Island,10th grade,23
2020,Rhode Island,11th grade,40
2020,Rhode Island,12th grade no diploma,15
2020,Rhode Island,"1st,2nd,3rd,or 4th grade",11
2020,Rhode Island,5th or 6th grade,11
2020,Rhode Island,7th and 8th grade,31
2020,Rhode Island,9th grade,27
2020,Rhode Island,Associate degree in college - academic program,75
2020,Rhode Island,Associate degree in college - occupation/vocation program,20
2020,Rhode Island,Bachelor's degree,214
2020,Rhode Island,Children,259
2020,Rhode Island,Doctorate degree,26
2020,Rhode Island,High school graduate - high school diploma or equivalent,267
2020,Rhode Island,Less than 1st grade,8
2020,Rhode Island,Master's degree,114
2020,Rhode Island,Professional school degree,8
2020,Rhode Island,Some college but no degree,141
2020,South Carolina,10th grade,68
2020,South Carolina,11th grade,83
2020,South Carolina,12th grade no diploma,44
2020,South Carolina,"1st,2nd,3rd,or 4th grade",7
2020,South Carolina,5th or 6th grade,15
2020,South Carolina,7th and 8th grade,49
2020,South Carolina,9th grade,45
2020,South Carolina,Associate degree in college - academic program,137
2020,South Carolina,Associate degree in college - occupation/vocation program,85
2020,South Carolina,Bachelor's degree,376
2020,South Carolina,Children,510
2020,South Carolina,Doctorate degree,41
2020,South Carolina,High school graduate - high school diploma or equivalent,568
2020,South Carolina,Less than 1st grade,5
2020,South Carolina,Master's degree,166
2020,South Carolina,Professional school degree,26
2020,South Carolina,Some college but no degree,278
2020,South Dakota,10th grade,41
2020,South Dakota,11th grade,38
2020,South Dakota,12th grade no diploma,22
2020,South Dakota,"1st,2nd,3rd,or 4th grade",4
2020,South Dakota,5th or 6th grade,3
2020,South Dakota,7th and 8th grade,25
2020,South Dakota,9th grade,25
2020,South Dakota,Associate degree in college - academic program,117
2020,South Dakota,Associate degree in college - occupation/vocation program,130
2020,South Dakota,Bachelor's degree,268
2020,South Dakota,Children,464
2020,South Dakota,Doctorate degree,9
2020,South Dakota,High school graduate - high school diploma or equivalent,320
2020,South Dakota,Less than 1st grade,2
2020,South Dakota,Master's degree,81
2020,South Dakota,Professional school degree,11
2020,South Dakota,Some college but no degree,236
2020,Tennessee,10th grade,86
2020,Tennessee,11th grade,84
2020,Tennessee,12th grade no diploma,37
2020,Tennessee,"1st,2nd,3rd,or 4th grade",4
2020,Tennessee,5th or 6th grade,16
2020,Tennessee,7th and 8th grade,39
2020,Tennessee,9th grade,61
2020,Tennessee,Associate degree in college - academic program,117
2020,Tennessee,Associate degree in college - occupation/vocation program,111
2020,Tennessee,Bachelor's degree,393
2020,Tennessee,Children,597
2020,Tennessee,Doctorate degree,47
2020,Tennessee,High school graduate - high school diploma or equivalent,655
2020,Tennessee,Less than 1st grade,4
2020,Tennessee,Master's degree,166
2020,Tennessee,Professional school degree,28
2020,Tennessee,Some college but no degree,387
2020,Texas,10th grade,270
2020,Texas,11th grade,261
2020,Texas,12th grade no diploma,172
2020,Texas,"1st,2nd,3rd,or 4th grade",87
2020,Texas,5th or 6th grade,196
2020,Texas,7th and 8th grade,194
2020,Texas,9th grade,284
2020,Texas,Associate degree in college - academic program,376
2020,Texas,Associate degree in college - occupation/vocation program,301
2020,Texas,Bachelor's degree,1352
2020,Texas,Children,2019
2020,Texas,Doctorate degree,100
2020,Texas,High school graduate - high school diploma or equivalent,1871
2020,Texas,Less than 1st grade,35
2020,Texas,Master's degree,550
2020,Texas,Professional school degree,64
2020,Texas,Some college but no degree,1229
2020,Utah,10th grade,78
2020,Utah,11th grade,76
2020,Utah,12th grade no diploma,41
2020,Utah,"1st,2nd,3rd,or 4th grade",10
2020,Utah,5th or 6th grade,11
2020,Utah,7th and 8th grade,32
2020,Utah,9th grade,56
2020,Utah,Associate degree in college - academic program,145
2020,Utah,Associate degree in college - occupation/vocation program,82
2020,Utah,Bachelor's degree,403
2020,Utah,Children,813
2020,Utah,Doctorate degree,32
2020,Utah,High school graduate - high school diploma or equivalent,446
2020,Utah,Less than 1st grade,5
2020,Utah,Master's degree,192
2020,Utah,Professional school degree,13
2020,Utah,Some college but no degree,442
2020,Vermont,10th grade,34
2020,Vermont,11th grade,45
2020,Vermont,12th grade no diploma,11
2020,Vermont,5th or 6th grade,2
2020,Vermont,7th and 8th grade,22
2020,Vermont,9th grade,30
2020,Vermont,Associate degree in college - academic program,80
2020,Vermont,Associate degree in college - occupation/vocation program,46
2020,Vermont,Bachelor's degree,384
2020,Vermont,Children,333
2020,Vermont,Doctorate degree,44
2020,Vermont,High school graduate - high school diploma or equivalent,355
2020,Vermont,Master's degree,193
2020,Vermont,Professional school degree,23
2020,Vermont,Some college but no degree,181
2020,Virginia,10th grade,76
2020,Virginia,11th grade,78
2020,Virginia,12th grade no diploma,26
2020,Virginia,"1st,2nd,3rd,or 4th grade",20
2020,Virginia,5th or 6th grade,30
2020,Virginia,7th and 8th grade,41
2020,Virginia,9th grade,67
2020,Virginia,Associate degree in college - academic program,115
2020,Virginia,Associate degree in college - occupation/vocation program,56
2020,Virginia,Bachelor's degree,585
2020,Virginia,Children,676
2020,Virginia,Doctorate degree,63
2020,Virginia,High school graduate - high school diploma or equivalent,503
2020,Virginia,Less than 1st grade,6
2020,Virginia,Master's degree,293
2020,Virginia,Professional school degree,41
2020,Virginia,Some college but no degree,339
2020,Washington,10th grade,73
2020,Washington,11th grade,76
2020,Washington,12th grade no diploma,17
2020,Washington,"1st,2nd,3rd,or 4th grade",15
2020,Washington,5th or 6th grade,32
2020,Washington,7th and 8th grade,45
2020,Washington,9th grade,76
2020,Washington,Associate degree in college - academic program,190
2020,Washington,Associate degree in college - occupation/vocation program,114
2020,Washington,Bachelor's degree,538
2020,Washington,Children,677
2020,Washington,Doctorate degree,37
2020,Washington,High school graduate - high school diploma or equivalent,565
2020,Washington,Less than 1st grade,3
2020,Washington,Master's degree,231
2020,Washington,Professional school degree,35
2020,Washington,Some college but no degree,399
2020,West Virginia,10th grade,93
2020,West Virginia,11th grade,87
2020,West Virginia,12th grade no diploma,17
2020,West Virginia,"1st,2nd,3rd,or 4th grade",1
2020,West Virginia,5th or 6th grade,12
2020,West Virginia,7th and 8th grade,59
2020,West Virginia,9th grade,84
2020,West Virginia,Associate degree in college - academic program,110
2020,West Virginia,Associate degree in college - occupation/vocation program,90
2020,West Virginia,Bachelor's degree,292
2020,West Virginia,Children,532
2020,West Virginia,Doctorate degree,32
2020,West Virginia,High school graduate - high school diploma or equivalent,862
2020,West Virginia,Less than 1st grade,3
2020,West Virginia,Master's degree,126
2020,West Virginia,Professional school degree,20
2020,West Virginia,Some college but no degree,331
2020,Wisconsin,10th grade,66
2020,Wisconsin,11th grade,51
2020,Wisconsin,12th grade no diploma,16
2020,Wisconsin,"1st,2nd,3rd,or 4th grade",6
2020,Wisconsin,5th or 6th grade,8
2020,Wisconsin,7th and 8th grade,53
2020,Wisconsin,9th grade,40
2020,Wisconsin,Associate degree in college - academic program,77
2020,Wisconsin,Associate degree in college - occupation/vocation program,133
2020,Wisconsin,Bachelor's degree,373
2020,Wisconsin,Children,537
2020,Wisconsin,Doctorate degree,27
2020,Wisconsin,High school graduate - high school diploma or equivalent,440
2020,Wisconsin,Master's degree,121
2020,Wisconsin,Professional school degree,10
2020,Wisconsin,Some college but no degree,306
2020,Wyoming,10th grade,45
2020,Wyoming,11th grade,52
2020,Wyoming,12th grade no diploma,13
2020,Wyoming,"1st,2nd,3rd,or 4th grade",4
2020,Wyoming,5th or 6th grade,4
2020,Wyoming,7th and 8th grade,29
2020,Wyoming,9th grade,22
2020,Wyoming,Associate degree in college - academic program,124
2020,Wyoming,Associate degree in college - occupation/vocation program,83
2020,Wyoming,Bachelor's degree,278
2020,Wyoming,Children,543
2020,Wyoming,Doctorate degree,29
2020,Wyoming,High school graduate - high school diploma or equivalent,475
2020,Wyoming,Less than 1st grade,3
2020,Wyoming,Master's degree,122
2020,Wyoming,Professional school degree,12
2020,Wyoming,Some college but no degree,334
2021,Alabama,10th grade,117
2021,Alabama,11th grade,108
2021,Alabama,12th grade no diploma,47
2021,Alabama,"1st,2nd,3rd,or 4th grade",9
2021,Alabama,5th or 6th grade,14
2021,Alabama,7th and 8th grade,48
2021,Alabama,9th grade,79
2021,Alabama,Associate degree in college - academic program,144
2021,Alabama,Associate degree in college - occupation/vocation program,140
